i,q,symbol,bin,qpsk4_score,carrier_rms
0.5551316,-0.3747386,15,31,0.2354418,0.0471028
0.4125491,0.4006918,15,33,0.2349183,0.0460823
0.6981614,0.3864447,15,35,0.2013936,0.0466466
0.1572348,-0.3507964,15,36,0.1541084,0.0483712
0.8520797,0.3114595,15,37,0.1717860,0.0485458
0.0009051,0.2623883,15,38,0.1979523,0.0478428
-0.2858088,-0.4942037,15,39,0.1869947,0.0483823
-0.5188474,1.0600725,15,40,0.2699444,0.0490771
-0.6569466,1.1217128,15,41,0.1514594,0.0464165
0.6822691,0.2137899,15,42,0.1848440,0.0478055
0.7829875,-1.9448670,15,44,0.1417439,0.0471384
-0.8909033,-1.0781187,15,50,0.1803309,0.0501290
-0.8475084,0.4575318,15,52,0.2014018,0.0473245
-0.0498999,-1.0557917,15,57,0.2212777,0.0499938
-0.1231002,0.1073794,15,59,0.1403024,0.0477134
0.2481258,0.3023384,15,61,0.2954585,0.0479243
-0.7082749,-0.1259870,15,62,0.1400744,0.0485510
-0.9452062,0.3236648,15,64,0.1776270,0.0460626
0.3422867,0.7846302,15,65,0.2023178,0.0487666
0.1903222,-1.1131846,15,66,0.2201032,0.0476580
-1.1147279,-0.9237156,15,67,0.1543360,0.0475317
0.0784256,-0.8513781,15,73,0.2576961,0.0466101
-1.1189038,-0.5409188,15,75,0.1689904,0.0496719
-0.7813092,-0.3209535,15,77,0.2317576,0.0493696
-1.2794734,-1.3289047,15,78,0.1670030,0.0491334
-0.2087737,-1.0640630,15,82,0.1386692,0.0479891
1.3458496,-1.1710385,15,86,0.2179297,0.0483902
-0.6981442,-0.2001583,15,87,0.2380221,0.0456496
-0.9726298,-0.8860040,15,90,0.1791966,0.0501771
-0.9074866,-0.5694800,15,93,0.1539080,0.0484268
0.3557697,0.1283886,15,94,0.2988110,0.0456443
0.9792018,0.4537900,15,95,0.2611577,0.0483864
-0.9869050,0.8374742,15,98,0.1412330,0.0492111
0.3262414,0.0242220,15,100,0.1865416,0.0486606
-0.4002135,-0.9056299,15,104,0.1721611,0.0472041
-0.9032285,-0.3395759,15,105,0.1376047,0.0482149
0.1121558,-1.4976616,15,106,0.2067894,0.0499533
-0.6405013,0.2644056,15,108,0.1777058,0.0486216
0.6323001,0.8663751,15,110,0.2231470,0.0499828
-0.1096620,-0.6780913,15,111,0.3326568,0.0477776
0.2615008,-0.9397164,15,112,0.1798178,0.0470163
-0.7901061,1.1262943,15,115,0.3092486,0.0507229
0.4843781,0.0040751,15,122,0.1516911,0.0491668
-0.2782014,0.7246131,15,123,0.2795881,0.0467701
-0.1587144,-0.0363000,15,132,0.1435772,0.0472711
-1.2684231,-0.5814726,15,134,0.1520055,0.0479572
-1.3753296,-0.2509159,15,136,0.1960305,0.0455377
0.6113150,0.6670256,15,137,0.3164413,0.0456983
0.0740101,-0.5903239,15,138,0.1747880,0.0462843
-0.3559825,0.4256344,15,140,0.3446588,0.0477963
-0.1359198,-0.3387190,15,144,0.2366702,0.0472732
-0.8567985,-0.7704800,15,145,0.1694900,0.0464467
-0.0507580,-1.1326834,15,146,0.1628005,0.0449671
-0.0836474,1.1800117,15,147,0.2043749,0.0459627
0.4506311,-1.0233334,15,151,0.1377462,0.0479981
-0.7786136,0.5974092,15,152,0.1896993,0.0482453
-0.8580940,-0.0982581,15,155,0.2575336,0.0436546
0.5571106,1.3305757,15,157,0.1504024,0.0487706
0.3009878,-0.3945366,15,162,0.1466781,0.0314310
0.3275498,-0.6091764,16,-156,0.2270214,0.0464690
0.4159590,-0.9737454,16,-155,0.1970630,0.0450227
0.4153175,0.4551263,16,-152,0.1717015,0.0457752
0.8001000,-0.1320749,16,-151,0.1605397,0.0463318
1.3972816,-1.5516379,16,-146,0.2097332,0.0461742
0.3030442,-0.0260217,16,-143,0.2088511,0.0484597
0.3083021,0.1694029,16,-138,0.2030334,0.0436861
-0.1392872,-1.4665085,16,-135,0.2484976,0.0437259
-0.3556358,0.0855496,16,-134,0.1728886,0.0452208
-0.2517003,0.0953954,16,-132,0.2492172,0.0471908
0.7018585,-1.0425520,16,-130,0.2185065,0.0484956
-0.0111950,-0.5498679,16,-128,0.2142955,0.0497278
0.0362923,0.2085247,16,-123,0.1750509,0.0504233
-0.4652739,-1.0818230,16,-121,0.1706775,0.0482330
0.0981717,1.3510941,16,-119,0.1570650,0.0460406
0.4089472,-1.2976630,16,-118,0.1443658,0.0452263
0.6092994,-1.2470586,16,-117,0.1886027,0.0447311
-1.2063681,0.9309415,16,-116,0.2375168,0.0475867
0.6179203,-0.1769651,16,-114,0.1665477,0.0462379
0.1893518,-0.0764195,16,-113,0.3565924,0.0472855
-1.4257171,0.1377604,16,-112,0.2246836,0.0478658
0.3502041,-0.2699095,16,-108,0.2135915,0.0463117
0.4754703,0.2235074,16,-107,0.1424314,0.0488541
-0.3874480,-0.7535585,16,-105,0.1700114,0.0478369
0.1561771,0.5846616,16,-102,0.1455248,0.0460441
0.0198677,-0.7517249,16,-97,0.2231352,0.0468305
-0.0204322,-1.5171672,16,-93,0.1646879,0.0470861
1.1325804,0.8756378,16,-92,0.3089982,0.0460732
0.1641451,-0.0050864,16,-91,0.2321491,0.0492880
0.2998718,-0.6102410,16,-86,0.1722495,0.0461495
0.6126000,-0.4350349,16,-84,0.1585806,0.0476333
0.6544529,0.4757781,16,-83,0.1374099,0.0476727
0.6662795,-0.2243800,16,-79,0.1861676,0.0487268
-0.2613538,0.5176433,16,-76,0.2045140,0.0481646
0.0221450,-0.4345771,16,-74,0.1948881,0.0492121
-0.5820035,0.4298488,16,-73,0.1472219,0.0492468
-0.2497874,0.6172462,16,-72,0.2633018,0.0480336
0.2625552,-0.0472680,16,-69,0.1511319,0.0485273
-0.1130271,-0.3471974,16,-64,0.3113982,0.0487102
0.1753707,0.1752183,16,-62,0.1939685,0.0475836
-0.0217271,1.1679621,16,-61,0.1683552,0.0482859
-0.1424641,0.5163177,16,-60,0.1550666,0.0497879
0.5903289,-1.0589050,16,-59,0.2103914,0.0506227
0.0200255,-0.2938304,16,-58,0.2477017,0.0476262
-0.6456766,-0.7732502,16,-56,0.1511308,0.0486317
0.6584650,-0.0150644,16,-55,0.2794665,0.0477681
0.8178314,-0.6789425,16,-54,0.1639302,0.0472464
-0.7455813,-1.6058260,16,-49,0.1452189,0.0478660
0.2300161,0.7566740,16,-48,0.1775129,0.0473981
0.2157818,-0.5026913,16,-46,0.1382580,0.0498963
0.5392534,0.8027349,16,-43,0.1465134,0.0503977
0.0200556,-0.4940521,16,-42,0.1582611,0.0461713
0.6541539,-0.6032685,16,-41,0.2490263,0.0487336
-1.0181526,0.5168197,16,-40,0.1988561,0.0479146
0.8963245,-1.4025849,16,-39,0.1695710,0.0490551
-0.7445330,-0.2442785,16,-37,0.1583061,0.0477034
-0.6916212,0.1505445,16,-35,0.2030056,0.0473512
0.1817562,-0.0399490,16,-33,0.2319180,0.0461964
0.5982738,0.6373739,16,-29,0.1848072,0.0486243
0.7099463,0.1084322,16,-28,0.1819192,0.0492241
0.8743220,0.7771814,16,-25,0.2299914,0.0489457
0.2575926,0.3230699,16,-24,0.2017165,0.0499965
-1.0025847,-1.1172299,16,-22,0.1553333,0.0471174
1.1897181,-0.1593904,16,-21,0.1545720,0.0494302
0.9806045,0.7165831,16,-19,0.1691997,0.0487125
-1.7648889,0.2236532,16,-18,0.2177951,0.0464524
0.6875910,1.0761657,16,-16,0.1599836,0.0491891
0.6721212,0.3703153,16,-15,0.1579232,0.0492524
1.1824765,0.6638767,16,-13,0.2262520,0.0490696
-0.4453098,-0.4720385,16,-9,0.2446392,0.0501565
0.4706914,0.0816388,16,-8,0.3376125,0.0486410
-1.1889406,-0.5589863,16,-7,0.1726434,0.0480680
0.8301479,0.5864959,16,-4,0.2167873,0.0459735
0.7169770,1.1220448,16,-3,0.2085642,0.0498847
1.0720170,0.0650782,16,-1,0.1457074,0.0485285
-0.4732475,-0.3896035,16,6,0.3646162,0.0486375
0.5053774,0.6894086,16,14,0.2100143,0.0495489
-0.1037321,-0.9127656,16,15,0.1605183,0.0448531
-0.6965981,0.2737968,16,17,0.2006158,0.0480301
-0.7435034,-0.3522387,16,18,0.1693009,0.0510269
-0.3129484,-0.0129560,16,20,0.2159038,0.0462544
-1.0748663,1.4516567,16,21,0.1982075,0.0471185
0.3651740,-0.5768158,16,22,0.1843192,0.0461868
-0.0192016,-0.7150230,16,24,0.2535864,0.0491804
-0.2552848,0.1876655,16,29,0.1452729,0.0474891
-1.0428300,0.0527042,16,31,0.2354418,0.0471028
0.9036716,0.1346419,16,33,0.2349183,0.0460823
0.9423940,0.8460268,16,35,0.2013936,0.0466466
0.5849295,-1.4028957,16,36,0.1541084,0.0483712
1.1483756,0.4696914,16,37,0.1717860,0.0485458
-0.1653639,-0.2253790,16,38,0.1979523,0.0478428
-1.0923160,0.0735083,16,39,0.1869947,0.0483823
-0.4963601,0.8597198,16,40,0.2699444,0.0490771
0.8001440,0.3785340,16,41,0.1514594,0.0464165
-0.2130832,-1.0865020,16,42,0.1848440,0.0478055
-0.1134362,-1.3401675,16,44,0.1417439,0.0471384
-0.2289009,0.8068094,16,50,0.1803309,0.0501290
-0.4874825,-0.7898560,16,52,0.2014018,0.0473245
-0.1567602,0.5842592,16,57,0.2212777,0.0499938
-0.2012285,0.3734671,16,59,0.1403024,0.0477134
0.9263245,-0.7741112,16,61,0.2954585,0.0479243
0.2413246,0.0842484,16,62,0.1400744,0.0485510
-0.1118502,-0.2986405,16,64,0.1776270,0.0460626
0.8295327,-0.9782079,16,65,0.2023178,0.0487666
-0.9875158,0.1915582,16,66,0.2201032,0.0476580
-0.2061366,1.1490974,16,67,0.1543360,0.0475317
-1.0086130,-0.3687913,16,73,0.2576961,0.0466101
-0.9912194,-0.3484442,16,75,0.1689904,0.0496719
0.6148588,-0.4970757,16,77,0.2317576,0.0493696
0.0506622,-1.0981060,16,78,0.1670030,0.0491334
0.1578737,0.8292674,16,82,0.1386692,0.0479891
0.5459175,-1.1418785,16,86,0.2179297,0.0483902
-0.8426724,-1.0376308,16,87,0.2380221,0.0456496
-0.5751682,-0.2752536,16,90,0.1791966,0.0501771
-0.7415996,-1.6705179,16,93,0.1539080,0.0484268
0.1917844,0.1618091,16,94,0.2988110,0.0456443
-0.4495670,-0.5539597,16,95,0.2611577,0.0483864
-0.6085276,2.0663414,16,98,0.1412330,0.0492111
-0.6587483,0.1656074,16,100,0.1865416,0.0486606
0.1845295,-0.2525840,16,104,0.1721611,0.0472041
0.0801821,0.0085774,16,105,0.1376047,0.0482149
1.1427816,1.3781739,16,106,0.2067894,0.0499533
-1.0319747,1.2158530,16,108,0.1777058,0.0486216
0.8163281,-0.2048540,16,110,0.2231470,0.0499828
-0.5514013,-0.6146087,16,111,0.3326568,0.0477776
-0.5346360,0.0366630,16,112,0.1798178,0.0470163
0.2743354,-1.3407431,16,115,0.3092486,0.0507229
0.6386827,0.0573217,16,122,0.1516911,0.0491668
-0.2658821,-0.7343474,16,123,0.2795881,0.0467701
0.8578037,1.3700994,16,132,0.1435772,0.0472711
-0.5322481,0.0578684,16,134,0.1520055,0.0479572
-0.0374234,-0.3470468,16,136,0.1960305,0.0455377
0.4986874,-0.4397635,16,137,0.3164413,0.0456983
-0.6291522,0.2562757,16,138,0.1747880,0.0462843
-1.5208604,-1.0008097,16,140,0.3446588,0.0477963
-0.2909910,-1.1755700,16,144,0.2366702,0.0472732
-1.3326292,-0.7325133,16,145,0.1694900,0.0464467
0.0777456,-0.7359322,16,146,0.1628005,0.0449671
-0.4134889,1.0775076,16,147,0.2043749,0.0459627
-0.1606599,0.1365651,16,151,0.1377462,0.0479981
-0.1527705,-0.0047332,16,152,0.1896993,0.0482453
-0.1954810,-0.8852738,16,155,0.2575336,0.0436546
-0.0573459,-0.6163610,16,157,0.1504024,0.0487706
-1.1459413,1.1209571,16,162,0.1466781,0.0314310
-0.1613162,-0.5681446,17,-156,0.2270214,0.0464690
0.5535139,-0.5917743,17,-155,0.1970630,0.0450227
-0.0093761,-0.0508647,17,-152,0.1717015,0.0457752
1.0595345,-0.7320324,17,-151,0.1605397,0.0463318
-0.1282579,-0.2973036,17,-146,0.2097332,0.0461742
-0.7230250,0.7830930,17,-143,0.2088511,0.0484597
0.9860718,0.8488747,17,-138,0.2030334,0.0436861
-0.0045304,0.1931534,17,-135,0.2484976,0.0437259
-0.7320887,-0.0700685,17,-134,0.1728886,0.0452208
-0.8660077,0.9030448,17,-132,0.2492172,0.0471908
0.3274290,1.0520115,17,-130,0.2185065,0.0484956
0.1589482,-1.8992131,17,-128,0.2142955,0.0497278
0.7140852,0.5530583,17,-123,0.1750509,0.0504233
0.7630214,0.8114111,17,-121,0.1706775,0.0482330
-0.3784032,-0.2917195,17,-119,0.1570650,0.0460406
-0.4612706,-0.4067487,17,-118,0.1443658,0.0452263
-0.5718020,-0.9067537,17,-117,0.1886027,0.0447311
0.0517674,0.0553518,17,-116,0.2375168,0.0475867
0.7620843,-0.6349326,17,-114,0.1665477,0.0462379
0.1757641,0.3696721,17,-113,0.3565924,0.0472855
-0.1290861,-0.8669062,17,-112,0.2246836,0.0478658
-0.8517919,-1.7168459,17,-108,0.2135915,0.0463117
0.1721717,-0.0786120,17,-107,0.1424314,0.0488541
-0.5204569,0.9153925,17,-105,0.1700114,0.0478369
-0.2644878,-0.3147312,17,-102,0.1455248,0.0460441
1.6124527,0.4697189,17,-97,0.2231352,0.0468305
-1.0549434,0.3147524,17,-93,0.1646879,0.0470861
-0.5288825,0.0631042,17,-92,0.3089982,0.0460732
-0.0169812,-0.2644201,17,-91,0.2321491,0.0492880
0.0159970,-1.2168318,17,-86,0.1722495,0.0461495
-1.3742675,-0.5210904,17,-84,0.1585806,0.0476333
0.1515505,-0.3029857,17,-83,0.1374099,0.0476727
0.3027343,0.4592936,17,-79,0.1861676,0.0487268
-0.2099160,-0.6087648,17,-76,0.2045140,0.0481646
0.8002581,-0.5203419,17,-74,0.1948881,0.0492121
-0.3931757,-0.4065759,17,-73,0.1472219,0.0492468
0.8036335,0.7827953,17,-72,0.2633018,0.0480336
-1.1432531,0.7403728,17,-69,0.1511319,0.0485273
0.2839322,-0.0648833,17,-64,0.3113982,0.0487102
-0.9404764,-0.2483471,17,-62,0.1939685,0.0475836
0.3002826,1.2582490,17,-61,0.1683552,0.0482859
-0.7167727,-1.3962579,17,-60,0.1550666,0.0497879
0.7704837,-1.0228535,17,-59,0.2103914,0.0506227
-0.0536980,-0.4960988,17,-58,0.2477017,0.0476262
0.7216144,0.5255913,17,-56,0.1511308,0.0486317
0.2311417,-0.0857264,17,-55,0.2794665,0.0477681
-0.7837517,0.6894960,17,-54,0.1639302,0.0472464
0.2035228,-0.0295218,17,-49,0.1452189,0.0478660
-1.2449650,0.4649068,17,-48,0.1775129,0.0473981
0.7541462,0.8661682,17,-46,0.1382580,0.0498963
0.2240754,-0.7996164,17,-43,0.1465134,0.0503977
-0.5018520,0.4579529,17,-42,0.1582611,0.0461713
-0.1911249,0.2198188,17,-41,0.2490263,0.0487336
0.7417191,-0.5622237,17,-40,0.1988561,0.0479146
0.8614910,-0.2193049,17,-39,0.1695710,0.0490551
-0.5117655,0.0877465,17,-37,0.1583061,0.0477034
-0.3055260,-0.2503161,17,-35,0.2030056,0.0473512
0.6365556,1.0611788,17,-33,0.2319180,0.0461964
0.8578566,0.0597037,17,-29,0.1848072,0.0486243
0.2753117,-0.1093377,17,-28,0.1819192,0.0492241
-0.1840106,-0.6460708,17,-25,0.2299914,0.0489457
-1.0384269,0.9524932,17,-24,0.2017165,0.0499965
0.6202525,0.9268610,17,-22,0.1553333,0.0471174
-0.7125853,-0.0170659,17,-21,0.1545720,0.0494302
-0.3877532,0.1487557,17,-19,0.1691997,0.0487125
-0.0115397,-0.3309664,17,-18,0.2177951,0.0464524
0.0712620,-0.6202813,17,-16,0.1599836,0.0491891
-0.2682461,-1.4777168,17,-15,0.1579232,0.0492524
-0.1168996,-0.4909117,17,-13,0.2262520,0.0490696
-1.6387674,-0.5198619,17,-9,0.2446392,0.0501565
0.4313157,1.3426807,17,-8,0.3376125,0.0486410
-0.7770633,-0.0344545,17,-7,0.1726434,0.0480680
0.1427551,-0.0942464,17,-4,0.2167873,0.0459735
-0.5252776,0.5127775,17,-3,0.2085642,0.0498847
-0.9732615,-0.2376509,17,-1,0.1457074,0.0485285
0.1013060,-0.6627074,17,6,0.3646162,0.0486375
-1.2349117,0.2498230,17,14,0.2100143,0.0495489
-1.4524707,-1.3619777,17,15,0.1605183,0.0448531
0.1727471,-0.8006210,17,17,0.2006158,0.0480301
0.0739363,-0.2881027,17,18,0.1693009,0.0510269
-0.6674715,-0.2138228,17,20,0.2159038,0.0462544
0.6463254,0.5597083,17,21,0.1982075,0.0471185
0.6512625,0.7776784,17,22,0.1843192,0.0461868
0.1297107,-0.0472678,17,24,0.2535864,0.0491804
-0.7565191,-0.7741574,17,29,0.1452729,0.0474891
-1.5813023,-0.2500616,17,31,0.2354418,0.0471028
-0.9166667,0.0870530,17,33,0.2349183,0.0460823
-0.4161345,-0.3996940,17,35,0.2013936,0.0466466
0.1132234,-0.6888792,17,36,0.1541084,0.0483712
-0.6528753,0.0867062,17,37,0.1717860,0.0485458
0.9615240,-0.4775173,17,38,0.1979523,0.0478428
-0.7006840,0.5954664,17,39,0.1869947,0.0483823
-0.9583833,-0.4858522,17,40,0.2699444,0.0490771
-0.4455052,0.4695596,17,41,0.1514594,0.0464165
-0.4297020,0.6772576,17,42,0.1848440,0.0478055
0.1885581,0.6836669,17,44,0.1417439,0.0471384
-0.1931332,0.3384411,17,50,0.1803309,0.0501290
1.2975651,-0.7551504,17,52,0.2014018,0.0473245
-0.3919852,0.6967458,17,57,0.2212777,0.0499938
-1.0431094,-0.4292038,17,59,0.1403024,0.0477134
-0.0010533,0.2818446,17,61,0.2954585,0.0479243
-0.3046461,-1.1160703,17,62,0.1400744,0.0485510
0.6043115,0.3532186,17,64,0.1776270,0.0460626
-0.2668748,0.7539541,17,65,0.2023178,0.0487666
1.1345079,-0.7502780,17,66,0.2201032,0.0476580
0.0679076,-0.1524943,17,67,0.1543360,0.0475317
1.2855297,-1.3087987,17,73,0.2576961,0.0466101
0.0655982,-1.1614424,17,75,0.1689904,0.0496719
0.2746390,-0.4099444,17,77,0.2317576,0.0493696
0.1440776,-0.6409012,17,78,0.1670030,0.0491334
0.3139278,-0.3749478,17,82,0.1386692,0.0479891
0.6874962,-0.9137828,17,86,0.2179297,0.0483902
1.9026958,-0.4756301,17,87,0.2380221,0.0456496
-0.7968699,1.6157911,17,90,0.1791966,0.0501771
1.3805484,-0.4551559,17,93,0.1539080,0.0484268
-0.5252416,0.9991621,17,94,0.2988110,0.0456443
-0.0671006,-0.6408038,17,95,0.2611577,0.0483864
0.5452191,-0.4362050,17,98,0.1412330,0.0492111
0.8818176,1.1170667,17,100,0.1865416,0.0486606
-0.5374035,0.3432326,17,104,0.1721611,0.0472041
0.6976537,0.7383097,17,105,0.1376047,0.0482149
-0.8985852,0.4378425,17,106,0.2067894,0.0499533
0.7127315,-0.5341147,17,108,0.1777058,0.0486216
-0.7553846,0.7787722,17,110,0.2231470,0.0499828
-1.0151196,-1.0318123,17,111,0.3326568,0.0477776
0.8399980,-0.3667966,17,112,0.1798178,0.0470163
0.2535734,0.2669156,17,115,0.3092486,0.0507229
-0.2975731,-0.7275038,17,122,0.1516911,0.0491668
-0.6122746,-0.6382075,17,123,0.2795881,0.0467701
0.1740068,-0.8008788,17,132,0.1435772,0.0472711
1.4274547,-0.9054421,17,134,0.1520055,0.0479572
-1.0729944,1.1096739,17,136,0.1960305,0.0455377
0.5797146,0.3265994,17,137,0.3164413,0.0456983
1.0562027,-0.4231618,17,138,0.1747880,0.0462843
0.4936372,-1.1097912,17,140,0.3446588,0.0477963
0.0321209,-0.2471135,17,144,0.2366702,0.0472732
-0.8846762,1.0690209,17,145,0.1694900,0.0464467
-0.1912747,-1.1219190,17,146,0.1628005,0.0449671
1.4174339,0.1445281,17,147,0.2043749,0.0459627
0.9088463,-0.3113810,17,151,0.1377462,0.0479981
0.7304690,-0.6626709,17,152,0.1896993,0.0482453
-0.5820231,0.8465164,17,155,0.2575336,0.0436546
-0.8951175,-0.2758603,17,157,0.1504024,0.0487706
1.0985614,0.7267408,17,162,0.1466781,0.0314310
-1.0872074,1.0802925,18,-156,0.2270214,0.0464690
-0.8134937,-0.7352518,18,-155,0.1970630,0.0450227
0.9139377,-0.9655785,18,-152,0.1717015,0.0457752
0.2051565,-0.9990014,18,-151,0.1605397,0.0463318
-0.5945889,0.0732846,18,-146,0.2097332,0.0461742
-0.9978756,-0.8166124,18,-143,0.2088511,0.0484597
-1.5083488,-0.0121891,18,-138,0.2030334,0.0436861
0.3003537,0.1325049,18,-135,0.2484976,0.0437259
1.0035655,0.6651438,18,-134,0.1728886,0.0452208
-0.0109572,0.5330077,18,-132,0.2492172,0.0471908
0.8489808,-0.4216388,18,-130,0.2185065,0.0484956
0.0760545,0.1563376,18,-128,0.2142955,0.0497278
0.5310651,0.8457443,18,-123,0.1750509,0.0504233
-0.0843171,-0.4054613,18,-121,0.1706775,0.0482330
0.1715112,0.4988501,18,-119,0.1570650,0.0460406
0.0721327,-0.9507848,18,-118,0.1443658,0.0452263
0.0528526,-0.1440263,18,-117,0.1886027,0.0447311
-0.6513453,0.8606128,18,-116,0.2375168,0.0475867
-0.7396255,-0.0824143,18,-114,0.1665477,0.0462379
-0.8367130,-0.0242863,18,-113,0.3565924,0.0472855
-1.0405205,-1.2456998,18,-112,0.2246836,0.0478658
0.5304890,-0.4147979,18,-108,0.2135915,0.0463117
0.3982741,1.1519008,18,-107,0.1424314,0.0488541
-0.0990852,-0.6117235,18,-105,0.1700114,0.0478369
1.0614316,-0.4762949,18,-102,0.1455248,0.0460441
-0.4334442,-1.1144501,18,-97,0.2231352,0.0468305
-0.6838868,0.3805225,18,-93,0.1646879,0.0470861
-0.0328886,-0.4659532,18,-92,0.3089982,0.0460732
0.7130897,0.4190397,18,-91,0.2321491,0.0492880
-1.1951472,0.5844728,18,-86,0.1722495,0.0461495
0.1741723,-0.1355413,18,-84,0.1585806,0.0476333
-1.4035015,1.4098804,18,-83,0.1374099,0.0476727
-1.2010938,0.2258913,18,-79,0.1861676,0.0487268
-0.3679330,-0.6732451,18,-76,0.2045140,0.0481646
0.9005966,-0.2878599,18,-74,0.1948881,0.0492121
-0.3366661,0.1427228,18,-73,0.1472219,0.0492468
0.0834634,-1.3322955,18,-72,0.2633018,0.0480336
-0.1858848,-0.0637786,18,-69,0.1511319,0.0485273
0.6108416,2.0933721,18,-64,0.3113982,0.0487102
-0.9943333,0.1847195,18,-62,0.1939685,0.0475836
0.6350394,-0.3772939,18,-61,0.1683552,0.0482859
-0.0228139,0.3633764,18,-60,0.1550666,0.0497879
0.4378782,-0.2866936,18,-59,0.2103914,0.0506227
0.5293164,0.6622553,18,-58,0.2477017,0.0476262
1.6609701,-0.3943805,18,-56,0.1511308,0.0486317
-0.6264705,1.4854178,18,-55,0.2794665,0.0477681
0.6481611,1.3767310,18,-54,0.1639302,0.0472464
0.6636088,-0.5125930,18,-49,0.1452189,0.0478660
1.2093506,0.3000097,18,-48,0.1775129,0.0473981
0.0248411,1.0458732,18,-46,0.1382580,0.0498963
0.4164968,-0.7079739,18,-43,0.1465134,0.0503977
0.1577719,-0.2802965,18,-42,0.1582611,0.0461713
-0.4969226,-0.3636414,18,-41,0.2490263,0.0487336
0.1252607,-0.8373938,18,-40,0.1988561,0.0479146
-0.2855359,-0.1807866,18,-39,0.1695710,0.0490551
-0.8897530,0.5076608,18,-37,0.1583061,0.0477034
-0.0913011,-0.0488402,18,-35,0.2030056,0.0473512
0.0227657,-0.8748927,18,-33,0.2319180,0.0461964
0.6901993,1.1538653,18,-29,0.1848072,0.0486243
-0.1632254,-0.5566842,18,-28,0.1819192,0.0492241
-0.7986282,0.5711246,18,-25,0.2299914,0.0489457
-0.7333405,1.4640648,18,-24,0.2017165,0.0499965
-0.7593572,-0.1065695,18,-22,0.1553333,0.0471174
0.4035043,0.1920387,18,-21,0.1545720,0.0494302
-0.0934879,-0.0188956,18,-19,0.1691997,0.0487125
0.1086133,0.4682999,18,-18,0.2177951,0.0464524
-0.9918932,-0.1605780,18,-16,0.1599836,0.0491891
0.4073555,-0.7853475,18,-15,0.1579232,0.0492524
-1.5274581,-1.6930789,18,-13,0.2262520,0.0490696
0.6803004,0.2448821,18,-9,0.2446392,0.0501565
-0.0116523,-0.8522403,18,-8,0.3376125,0.0486410
-0.1336166,0.4194712,18,-7,0.1726434,0.0480680
1.3516448,-1.6203408,18,-4,0.2167873,0.0459735
0.4236846,0.7595280,18,-3,0.2085642,0.0498847
0.1663067,-0.5733986,18,-1,0.1457074,0.0485285
-0.8765902,1.6924300,18,6,0.3646162,0.0486375
-0.2381815,0.1667799,18,14,0.2100143,0.0495489
0.4036171,0.4010953,18,15,0.1605183,0.0448531
0.3653873,-1.0386760,18,17,0.2006158,0.0480301
0.6412894,0.0150746,18,18,0.1693009,0.0510269
-1.1680197,1.2385430,18,20,0.2159038,0.0462544
-1.3805287,1.0329335,18,21,0.1982075,0.0471185
0.3047306,-0.0446921,18,22,0.1843192,0.0461868
-0.0264974,1.4309545,18,24,0.2535864,0.0491804
-1.2385640,-0.3204543,18,29,0.1452729,0.0474891
0.1853424,-0.5050985,18,31,0.2354418,0.0471028
0.6537930,0.9808483,18,33,0.2349183,0.0460823
-0.4446325,-1.0511063,18,35,0.2013936,0.0466466
0.3565885,-0.2963332,18,36,0.1541084,0.0483712
0.3291040,0.9735255,18,37,0.1717860,0.0485458
-0.0129692,0.6434420,18,38,0.1979523,0.0478428
0.0670474,-1.1969860,18,39,0.1869947,0.0483823
-0.5947767,0.9156905,18,40,0.2699444,0.0490771
-0.3430156,-1.1843612,18,41,0.1514594,0.0464165
0.9771353,0.8287319,18,42,0.1848440,0.0478055
0.2370292,0.2296638,18,44,0.1417439,0.0471384
-0.7013697,-2.3110297,18,50,0.1803309,0.0501290
0.6617657,-0.9552705,18,52,0.2014018,0.0473245
-0.8535596,-1.0843745,18,57,0.2212777,0.0499938
0.4273961,-0.8107617,18,59,0.1403024,0.0477134
0.9889736,-0.3130682,18,61,0.2954585,0.0479243
0.3725855,-0.0266443,18,62,0.1400744,0.0485510
0.9392432,1.5645442,18,64,0.1776270,0.0460626
1.1291616,0.3962170,18,65,0.2023178,0.0487666
-0.1534428,0.6412119,18,66,0.2201032,0.0476580
0.7905226,0.7429890,18,67,0.1543360,0.0475317
-0.4199373,-0.4827905,18,73,0.2576961,0.0466101
0.0932891,-0.3813474,18,75,0.1689904,0.0496719
0.6717789,0.1698581,18,77,0.2317576,0.0493696
-1.5791378,-0.4573671,18,78,0.1670030,0.0491334
-0.7466488,0.9408725,18,82,0.1386692,0.0479891
0.0628853,0.3882834,18,86,0.2179297,0.0483902
-0.2493445,-0.1246350,18,87,0.2380221,0.0456496
-0.4781745,0.7703099,18,90,0.1791966,0.0501771
0.3504922,0.4129930,18,93,0.1539080,0.0484268
-0.2462752,0.4385840,18,94,0.2988110,0.0456443
-1.2543612,1.0432886,18,95,0.2611577,0.0483864
0.3739640,-0.4745547,18,98,0.1412330,0.0492111
0.8615380,0.5544667,18,100,0.1865416,0.0486606
0.8734760,0.1446006,18,104,0.1721611,0.0472041
0.7915122,-0.6499626,18,105,0.1376047,0.0482149
-0.3728011,0.5055470,18,106,0.2067894,0.0499533
0.0292279,-0.2507619,18,108,0.1777058,0.0486216
0.3402592,1.1794648,18,110,0.2231470,0.0499828
0.1253817,0.2390420,18,111,0.3326568,0.0477776
-0.0300567,0.0050382,18,112,0.1798178,0.0470163
